240568;elk  city, oklahoma, usa;34
137190;rennes, bretagne, france;31
270820;west bend, wisconsin, usa;52
168047;oxford, connecticut, usa;28
205980;west chester, pennsylvania, usa;NULL
132083;tazewell, virginia, usa;47
140358;san diego, california, usa;NULL
172888;valence, rhône alpes, france;57
145165;sydney, new south wales, australia;38
6323;wilmington, north carolina, usa;35
259260;fair haven, michigan, usa;56
7915;st. paul, minnesota, usa;NULL
258938;los angeles, california, usa;27
207499;las cruces, new mexico, usa;NULL
208147;federal way, washington, usa;41
252222;mississauga, ontario, canada;21
143792;nottingham, england, united kingdom;25
234721;hazelwood, missouri, usa;NULL
20201;grove city, ohio, usa;31
277478;schiedam, zuid-holland, netherlands;31
185308;winchester, england, united kingdom;NULL
126604;north reading, massachusetts, usa;27
256247;sydney, new south wales, australia;35
238545;mountain view, california, usa;NULL
131027;portland, oregon, usa;31
64436;san ramon, california, usa;36
256402;huntsville, alabama, usa;34
50730;mcallen, texas, usa;NULL
225989;palmdale, california, usa;27
242646;ft myers beach, florida, usa;NULL
229741;kensington, california, usa;29
4017;new orleans, louisiana, usa;48
125203;montreal, quebec, canada;18
224435;warren, michigan, usa;24
102359;springfield, oregon, usa;NULL
109901;sydney, new south wales, australia;59
178199;amarillo, texas, usa;NULL
141902;newport news, virginia, usa;51
201783;white haven, pennsylvania, usa;25
35836;rochester, new york, usa;34
15957;sydney, new south wales, australia;27
97874;n/a, british columbia, canada;NULL
21659;san jose, california, usa;31
257700;slippery rock, pennsylvania, usa;22
13850;online, n/a, usa;28
8067;owings mills, maryland, usa;26
31391;wilmington, massachusetts, usa;38
196047;macomb, michigan, usa;55
164096;lisboa, lisboa, portugal;29
35433;wangen, zürich, switzerland;40
183287;paris, ile de france, france;28
136139;fair oaks, california, usa;NULL
142093;storm lake, iowa, usa;NULL
211847;okahumpka, florida, usa;27
269890;niles, michigan, usa;27
153718;round lake, illinois, usa;27
107453;chunchula, alabama, usa;18
87143;whitehall, ohio, usa;53
128208;san antonio, texas, usa;34
141819;perth, western australia, australia;34
207782;midland, texas, usa;28
258690;calgary, alberta, canada;NULL
18401;chicago, illinois,;NULL
101305;milwaukee, wisconsin, usa;29
108005;greenfield, wisconsin, usa;29
157811;kissimmee, florida, usa;34
95010;san jose, california, usa;NULL
187170;chesapeake, virginia, usa;33
240567;hawthorne, new jersey, usa;33
163761;abertillery, wales, united kingdom;37
83287;tulsa, oklahoma, usa;45
246311;lynnwood, washington, usa;35
110214;baltimore, maryland, usa;45
151589;portland, oregon, usa;56
56360;wien, wien, austria;35
50547;toronto, ontario, canada;32
214272;paris, tennessee, usa;42
260183;st catharines, ontario, canada;25
88793;arcata, california, usa;25
33145;saint-dizier, champagne-ardenne, france;30
116122;glendale heights, illinois, usa;31
274808;paynesville, , usa;17
28634;bad axe, michigan, usa;28
59727;plano, texas, usa;24
155916;perth, western australia, australia;27
268622;upper township, new jersey, usa;36
9856;glendale, colorado, usa;22
44296;sydney, new south wales, australia;26
188951;valdosta, georgia, usa;24
73681;almada, setúbal, portugal;27
26883;vienna, vienna, austria;NULL
36554;carrboro, north carolina, usa;48
252827;sheffield, england, united kingdom;36
99955;lockport, new york, usa;14
83671;iowa city, ,;52
225595;savannah, georgia, usa;37
240403;louisville, kentucky, usa;49
193458;toronto, ontario, canada;40
203017;minneapolis, minnesota, usa;32
68185;virginia beach, virginia, usa;22
8284;manchester, kentucky, usa;28
2033;omaha, nebraska, usa;27
45557;flossmoor, illinois, usa;33
133296;ormond beach, florida, usa;23
79942;mackay, queensland, australia;26
163570;lincoln, new brunswick, canada;50
267061;cedar rapids, iowa, usa;NULL
138198;edmonton, alberta, canada;37
225996;belton, texas, usa;20
269157;ann arbor, michigan, usa;NULL
151107;minneapolis, minnesota, usa;39
98787;melbourne, victoria, australia;26
278188;lake george, new york, usa;34
52350;lisboa, n/a, portugal;31
136348;oceanside, new york, usa;51
199025;charleston, south carolina, usa;NULL
27462;lima, ohio, usa;NULL
30712;edinburgh, scotland, united kingdom;NULL
147224;mechanicsburg, pennsylvania, usa;41
43619;shrewsbury, massachusetts, usa;26
259004;copenhagen, n/a, denmark;28
62755;dublin, texas, usa;50
152354;boston, massachusetts, usa;NULL
160295;portland, oregon, usa;38
124489;mt.view, hawaii, usa;NULL
241614;philadelphia, pennsylvania, usa;20
244171;moline, illinois, usa;51
244994;ostermundigen, bern, switzerland;NULL
110076;toronto, ontario, canada;52
193898;paradise, pennsylvania, usa;NULL
190741;corpus christi, texas, usa;52
170415;tacoma, washington, usa;30
227250;rhame, north dakota, usa;32
21364;san diego, california, usa;32
179718;leroy, ,;39
86189;tustin, california, usa;NULL
55927;roscoe, minnesota, usa;17
64241;colorado springs, colorado, usa;43
9417;whitby, ontario, canada;26
204359;brooklyn, new york,;40
62881;milwaukee, wisconsin, usa;39
90232;strasbourg, alsace, france;23
276680;hopewell junction, new york, usa;55
57108;new york, new york, usa;38
66942;kuching, sarawak, malaysia;31
156214;new bern, north carolina, usa;59
8253;tulsa, oklahoma, usa;26
106007;santa rosa, california, usa;29
169779;st. charles, missouri, usa;36
158226;oslo, oslo, norway;26
142121;waipahu, hawaii, usa;33
171078;langley, british columbia, canada;43
183958;pambula, new south wales, australia;57
120565;singapore, n/a, singapore;38
132836;west palm beach, florida, usa;57
141444;west springfield, massachusetts,;NULL
159440;lille, nord, france;27
115234;st. peters, missouri, usa;32
242361;greencastle, pennsylvania, usa;NULL
251140;redding, california, usa;25
30273;naples, florida, usa;25
156300;pinon hills, california, usa;49
261641;grosseto, toscana, italy;52
214920;lleida, catalunya, spain;35
37644;sudbury, massachusetts, usa;18
259829;madison, wisconsin, usa;44
56039;paris, paris, france;34
259901;thompson, manitoba, canada;NULL
171970;elmhurst, illinois, usa;NULL
226006;scott, arkansas, usa;35
113467;pittsburgh, pennsylvania, usa;37
146803;n/a, n/a, usa;NULL
250936;jacksonville, florida, usa;36
108773;él médano, santa cruz de tenerife, canary islands, spain;57
146175;orlando, florida, usa;27
61901;tucson, arizona, usa;63
202173;duisburg, nordrhein-westfalen, germany;29
134797;elk grove, california, usa;NULL
166922;london, england, united kingdom;26
219259;st. louis, missouri, usa;NULL
149084;germantown, maryland, usa;32
247958;big river, california, usa;44
43910;granada hills, california, usa;43
196738;snellville, georgia, usa;39
180378;calgary, alberta, canada;38
80810;warrensburg, missouri, usa;33
88122;jacksonville, north carolina, usa;30
16155;kuala lumpur, , malaysia;47
137397;strasbourg, alsace, france;32
179730;harmony, rhode island, usa;NULL
154346;cotati, ,;24
